epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,2256.07,1.23698,0.62062,0.95486,0.82108,0.67247,0.76576,0.47651,1.37465,0.65605,1.03299,0.000905557,0.000905557,0.000905557
113,2276.07,1.27122,0.63457,0.96739,0.91823,0.65099,0.76214,0.46027,1.3726,0.66801,1.02932,0.000900842,0.000900842,0.000900842
114,2296.24,1.26036,0.62981,0.9589,0.81101,0.72375,0.77301,0.46376,1.39161,0.66753,1.04043,0.000896126,0.000896126,0.000896126
115,2316.64,1.25587,0.62381,0.95653,0.86091,0.66735,0.77407,0.46067,1.37543,0.66067,1.03211,0.00089141,0.00089141,0.00089141
116,2336.85,1.25101,0.62419,0.95358,0.84768,0.7326,0.79127,0.47494,1.38591,0.66527,1.03115,0.000886694,0.000886694,0.000886694
117,2357.16,1.25231,0.62459,0.95525,0.78392,0.72806,0.77804,0.47042,1.38739,0.66661,1.03673,0.000881979,0.000881979,0.000881979
118,2377.44,1.25488,0.62237,0.96282,0.90478,0.6768,0.78952,0.47873,1.39005,0.6669,1.03676,0.000877263,0.000877263,0.000877263
119,2397.77,1.25423,0.6291,0.9578,0.86888,0.72164,0.80121,0.47896,1.38274,0.65876,1.03166,0.000872547,0.000872547,0.000872547
120,2418.11,1.23199,0.61589,0.95763,0.8127,0.72362,0.77169,0.46507,1.39842,0.6777,1.03908,0.000867832,0.000867832,0.000867832
121,2438.28,1.26578,0.64009,0.96134,0.83003,0.72754,0.78006,0.46533,1.37514,0.65981,1.02682,0.000863116,0.000863116,0.000863116
122,2458.59,1.24279,0.6249,0.9541,0.86506,0.6618,0.79649,0.47511,1.37612,0.66508,1.03051,0.0008584,0.0008584,0.0008584
123,2478.82,1.23812,0.62019,0.95588,0.84172,0.6848,0.78239,0.46332,1.38852,0.66514,1.03781,0.000853685,0.000853685,0.000853685
124,2499.04,1.2565,0.62828,0.96058,0.86442,0.69781,0.79102,0.47041,1.38561,0.65602,1.03598,0.000848969,0.000848969,0.000848969
125,2519.32,1.25178,0.62339,0.9578,0.91236,0.66404,0.8047,0.48478,1.39548,0.66073,1.03844,0.000844253,0.000844253,0.000844253
126,2539.58,1.24915,0.62365,0.95643,0.85555,0.72656,0.80384,0.49585,1.39045,0.66958,1.03585,0.000839537,0.000839537,0.000839537
127,2559.71,1.25008,0.62646,0.95694,0.83271,0.71355,0.80477,0.48749,1.37416,0.64333,1.0317,0.000834822,0.000834822,0.000834822
128,2579.92,1.24252,0.61381,0.9583,0.9032,0.6957,0.79735,0.47661,1.37251,0.66154,1.03458,0.000830106,0.000830106,0.000830106
129,2600.29,1.2402,0.62195,0.95705,0.86432,0.72001,0.80244,0.48343,1.40095,0.67381,1.04171,0.00082539,0.00082539,0.00082539
130,2620.44,1.23227,0.61002,0.9521,0.82544,0.73483,0.78596,0.47105,1.39572,0.66667,1.03544,0.000820675,0.000820675,0.000820675
131,2640.63,1.23015,0.61068,0.94922,0.78391,0.72463,0.77851,0.46346,1.37596,0.65487,1.03437,0.000815959,0.000815959,0.000815959
132,2660.91,1.24323,0.61638,0.95139,0.84324,0.71597,0.80432,0.48653,1.39373,0.65769,1.03563,0.000811243,0.000811243,0.000811243
133,2681.1,1.22122,0.61402,0.95377,0.88124,0.70352,0.79171,0.4797,1.40644,0.65926,1.04181,0.000806528,0.000806528,0.000806528
134,2701.54,1.23748,0.61761,0.9549,0.80382,0.75918,0.77836,0.47302,1.38157,0.65459,1.03707,0.000801812,0.000801812,0.000801812
135,2721.68,1.21315,0.60849,0.94816,0.85819,0.73064,0.79828,0.4798,1.39068,0.65986,1.03782,0.000797096,0.000797096,0.000797096
136,2741.97,1.23116,0.61367,0.9474,0.81635,0.70237,0.77831,0.45362,1.39923,0.66827,1.04467,0.00079238,0.00079238,0.00079238
137,2762.22,1.2365,0.61683,0.95569,0.84662,0.69553,0.78712,0.46892,1.39177,0.66203,1.03618,0.000787665,0.000787665,0.000787665
