epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,4002.26,1.20582,0.59723,0.94776,0.82171,0.74468,0.78231,0.47082,1.4127,0.66731,1.06935,0.000570743,0.000570743,0.000570743
184,4024.34,1.20616,0.60597,0.95104,0.84861,0.69957,0.78106,0.47492,1.39111,0.66809,1.06093,0.000566027,0.000566027,0.000566027
185,4046.21,1.20962,0.61419,0.95769,0.83241,0.71406,0.77981,0.47724,1.39536,0.67015,1.06039,0.000561311,0.000561311,0.000561311
186,4068.18,1.18774,0.5973,0.94306,0.84878,0.72056,0.79972,0.48628,1.40322,0.66561,1.06362,0.000556595,0.000556595,0.000556595
187,4090.09,1.19389,0.59459,0.94685,0.85765,0.73091,0.80553,0.48698,1.4071,0.66573,1.06787,0.00055188,0.00055188,0.00055188
188,4112.3,1.19301,0.60041,0.95091,0.85802,0.73919,0.80867,0.4912,1.41352,0.67139,1.06866,0.000547164,0.000547164,0.000547164
189,4134.27,1.20695,0.59914,0.95033,0.83021,0.73391,0.79927,0.48304,1.42304,0.6698,1.07251,0.000542448,0.000542448,0.000542448
190,4156.29,1.20302,0.60133,0.95102,0.86002,0.7084,0.80511,0.48251,1.42225,0.67224,1.07243,0.000537733,0.000537733,0.000537733
191,4178.5,1.17718,0.59138,0.94489,0.86259,0.70837,0.79198,0.48261,1.42189,0.6616,1.0705,0.000533017,0.000533017,0.000533017
192,4200.45,1.18712,0.58808,0.94665,0.83388,0.72676,0.80029,0.49547,1.40146,0.66874,1.06719,0.000528301,0.000528301,0.000528301
193,4222.4,1.19954,0.60346,0.9469,0.92325,0.69999,0.80529,0.49999,1.39393,0.66555,1.06479,0.000523586,0.000523586,0.000523586
194,4244.32,1.17372,0.58672,0.94376,0.89464,0.73479,0.81586,0.50479,1.40477,0.66981,1.06521,0.00051887,0.00051887,0.00051887
195,4266.1,1.17109,0.58206,0.94058,0.92547,0.70956,0.8201,0.50919,1.4048,0.66251,1.06497,0.000514154,0.000514154,0.000514154
196,4288.1,1.1652,0.58243,0.93839,0.9145,0.70722,0.81577,0.50303,1.40679,0.66246,1.06587,0.000509438,0.000509438,0.000509438
197,4309.97,1.17331,0.58471,0.94129,0.91678,0.71628,0.81516,0.49968,1.40002,0.66725,1.06492,0.000504723,0.000504723,0.000504723
198,4331.74,1.16612,0.58493,0.94105,0.85303,0.73692,0.81336,0.50461,1.40763,0.65676,1.0614,0.000500007,0.000500007,0.000500007
199,4353.75,1.1747,0.58489,0.94533,0.89555,0.71868,0.80532,0.49638,1.41364,0.66883,1.06981,0.000495291,0.000495291,0.000495291
200,4375.82,1.17363,0.58517,0.94177,0.83727,0.7632,0.80738,0.50957,1.40877,0.6586,1.06711,0.000490576,0.000490576,0.000490576
201,4397.75,1.18575,0.5853,0.94381,0.88501,0.72695,0.81807,0.50609,1.41776,0.656,1.06967,0.00048586,0.00048586,0.00048586
202,4419.78,1.16924,0.57992,0.9393,0.86532,0.77558,0.82183,0.50613,1.41629,0.6632,1.07242,0.000481144,0.000481144,0.000481144
203,4441.74,1.17473,0.58388,0.94186,0.85303,0.76555,0.82367,0.49708,1.41938,0.66836,1.06978,0.000476429,0.000476429,0.000476429
204,4463.52,1.18039,0.58859,0.94274,0.89205,0.76214,0.82418,0.5021,1.42668,0.6699,1.07448,0.000471713,0.000471713,0.000471713
205,4485.58,1.16835,0.58314,0.9389,0.88474,0.76987,0.83161,0.51462,1.41729,0.6625,1.07234,0.000466997,0.000466997,0.000466997
206,4507.63,1.1545,0.57496,0.94082,0.84381,0.76068,0.82096,0.50245,1.41623,0.66411,1.07479,0.000462281,0.000462281,0.000462281
207,4529.52,1.1624,0.57693,0.93456,0.87925,0.71009,0.80921,0.4956,1.41668,0.65926,1.07482,0.000457566,0.000457566,0.000457566
208,4551.52,1.16495,0.57798,0.93736,0.88762,0.73031,0.81633,0.50399,1.4168,0.66629,1.07146,0.00045285,0.00045285,0.00045285
209,4573.55,1.17197,0.58274,0.93714,0.88175,0.70433,0.81085,0.50292,1.42923,0.67141,1.0758,0.000448134,0.000448134,0.000448134
210,4595.48,1.16807,0.57544,0.94354,0.90075,0.7,0.81212,0.49731,1.43001,0.66219,1.07759,0.000443419,0.000443419,0.000443419
211,4617.41,1.14522,0.57785,0.93749,0.87609,0.73671,0.81682,0.49802,1.43197,0.66817,1.07633,0.000438703,0.000438703,0.000438703
212,4639.43,1.14541,0.56928,0.93491,0.83302,0.77512,0.81372,0.4981,1.43493,0.66469,1.07906,0.000433987,0.000433987,0.000433987
213,4661.53,1.15496,0.56974,0.93687,0.84647,0.76742,0.81295,0.49122,1.43332,0.67082,1.07942,0.000429272,0.000429272,0.000429272
214,4683.39,1.15024,0.57001,0.93661,0.83776,0.77559,0.81279,0.49525,1.42803,0.66556,1.07682,0.000424556,0.000424556,0.000424556
215,4705.38,1.15964,0.57586,0.93824,0.82717,0.76908,0.82714,0.50518,1.43396,0.67045,1.07703,0.00041984,0.00041984,0.00041984
216,4727.5,1.16505,0.57943,0.9441,0.86966,0.7369,0.82806,0.51094,1.42463,0.67069,1.07226,0.000415124,0.000415124,0.000415124
217,4749.3,1.14533,0.57185,0.93734,0.8974,0.70808,0.82169,0.50164,1.42797,0.66771,1.07338,0.000410409,0.000410409,0.000410409
218,4771.28,1.14943,0.56712,0.9349,0.84935,0.80019,0.83419,0.51209,1.41537,0.66156,1.07162,0.000405693,0.000405693,0.000405693
219,4793.33,1.14696,0.57314,0.93506,0.86845,0.78534,0.83397,0.51116,1.41398,0.66011,1.07239,0.000400977,0.000400977,0.000400977
220,4815.15,1.16183,0.57377,0.93608,0.90564,0.73739,0.82193,0.50944,1.42356,0.6585,1.07609,0.000396262,0.000396262,0.000396262
221,4837.25,1.15833,0.57318,0.93151,0.89813,0.73792,0.82235,0.50553,1.43813,0.65891,1.07989,0.000391546,0.000391546,0.000391546
222,4859.15,1.14898,0.56699,0.93832,0.87442,0.75927,0.82636,0.51016,1.42969,0.64915,1.07428,0.00038683,0.00038683,0.00038683
223,4880.87,1.15176,0.57454,0.93684,0.87206,0.75552,0.83246,0.51383,1.4259,0.64776,1.074,0.000382115,0.000382115,0.000382115
224,4902.94,1.15019,0.57526,0.93656,0.84604,0.74504,0.82301,0.5015,1.42957,0.64781,1.0763,0.000377399,0.000377399,0.000377399
225,4924.85,1.14526,0.5662,0.93703,0.86992,0.74026,0.82341,0.496,1.4261,0.65137,1.07704,0.000372683,0.000372683,0.000372683
226,4946.6,1.13185,0.5686,0.92861,0.90937,0.7181,0.82197,0.49696,1.43238,0.65195,1.07949,0.000367967,0.000367967,0.000367967
227,4968.57,1.14869,0.56545,0.93837,0.85822,0.77932,0.82449,0.50276,1.43048,0.65335,1.07879,0.000363252,0.000363252,0.000363252
228,4990.45,1.13,0.55764,0.9302,0.85802,0.74693,0.8147,0.49732,1.43292,0.65405,1.07848,0.000358536,0.000358536,0.000358536
229,5012.26,1.13763,0.56363,0.93615,0.83749,0.72342,0.80415,0.48268,1.44047,0.65397,1.08247,0.00035382,0.00035382,0.00035382
230,5034.28,1.13683,0.5656,0.93349,0.85945,0.73171,0.81329,0.48833,1.43692,0.6627,1.08038,0.000349105,0.000349105,0.000349105
231,5056.27,1.1315,0.56391,0.9294,0.87006,0.74033,0.81753,0.50095,1.43997,0.66388,1.08195,0.000344389,0.000344389,0.000344389
232,5078.22,1.1209,0.55327,0.92507,0.90134,0.73817,0.82264,0.51073,1.43151,0.65841,1.07934,0.000339673,0.000339673,0.000339673
233,5100.28,1.14636,0.5653,0.93415,0.90708,0.75617,0.82389,0.5123,1.42515,0.65325,1.07844,0.000334958,0.000334958,0.000334958
234,5122.37,1.13659,0.56733,0.92967,0.90943,0.72927,0.82265,0.50515,1.43051,0.65242,1.07845,0.000330242,0.000330242,0.000330242
235,5144.33,1.12834,0.56045,0.93348,0.91812,0.72584,0.82447,0.50656,1.429,0.65095,1.07746,0.000325526,0.000325526,0.000325526
236,5166.49,1.12572,0.56339,0.92741,0.88822,0.74814,0.81869,0.50879,1.43629,0.65645,1.07982,0.00032081,0.00032081,0.00032081
237,5188.55,1.12399,0.56214,0.92622,0.84621,0.7634,0.81629,0.50506,1.44212,0.66185,1.08213,0.000316095,0.000316095,0.000316095
238,5210.36,1.13095,0.56135,0.92969,0.91026,0.73385,0.81021,0.49826,1.4321,0.65922,1.08063,0.000311379,0.000311379,0.000311379
239,5232.39,1.13215,0.55979,0.93262,0.85453,0.75385,0.81172,0.49661,1.43736,0.66527,1.08054,0.000306663,0.000306663,0.000306663
240,5254.42,1.11275,0.55254,0.92919,0.85041,0.75748,0.81403,0.49922,1.4377,0.66817,1.08206,0.000301948,0.000301948,0.000301948
241,5276.25,1.1174,0.55686,0.92498,0.85557,0.7309,0.81304,0.50005,1.44312,0.66572,1.08607,0.000297232,0.000297232,0.000297232
242,5298.22,1.12324,0.55436,0.92782,0.87066,0.74948,0.81899,0.50741,1.44012,0.66069,1.08537,0.000292516,0.000292516,0.000292516
243,5320.33,1.1066,0.5558,0.91971,0.86607,0.73867,0.81644,0.50621,1.43523,0.65961,1.08292,0.000287801,0.000287801,0.000287801
244,5342.13,1.11103,0.54908,0.92494,0.86047,0.75451,0.80773,0.50055,1.43438,0.65637,1.08264,0.000283085,0.000283085,0.000283085
245,5364.29,1.10784,0.55264,0.92333,0.83751,0.76687,0.81083,0.50135,1.43516,0.65506,1.08375,0.000278369,0.000278369,0.000278369
246,5386.29,1.10742,0.55178,0.92517,0.84926,0.75674,0.81197,0.50256,1.43807,0.65762,1.08544,0.000273654,0.000273654,0.000273654
247,5408.19,1.10906,0.55673,0.92563,0.84866,0.75042,0.81099,0.50014,1.45034,0.66651,1.08971,0.000268938,0.000268938,0.000268938
248,5430.13,1.11919,0.5526,0.92398,0.87017,0.73953,0.81196,0.49684,1.4464,0.66708,1.08757,0.000264222,0.000264222,0.000264222
249,5452.11,1.10876,0.5468,0.92045,0.83702,0.73449,0.80607,0.49038,1.4461,0.66413,1.0882,0.000259506,0.000259506,0.000259506
250,5473.99,1.11953,0.55091,0.92785,0.86123,0.73273,0.80936,0.49308,1.44686,0.66701,1.08654,0.000254791,0.000254791,0.000254791
251,5496.15,1.10563,0.55094,0.92041,0.86948,0.74205,0.80703,0.49521,1.4452,0.66066,1.0844,0.000250075,0.000250075,0.000250075
252,5518.2,1.1055,0.54451,0.92106,0.89353,0.75749,0.81623,0.50307,1.44281,0.66364,1.08423,0.000245359,0.000245359,0.000245359
253,5540.08,1.11254,0.5503,0.928,0.85221,0.7525,0.81199,0.49766,1.44539,0.66412,1.08585,0.000240644,0.000240644,0.000240644
254,5562.17,1.09708,0.54366,0.92127,0.83416,0.77048,0.8087,0.48852,1.4439,0.6604,1.08389,0.000235928,0.000235928,0.000235928
255,5584.28,1.10187,0.54998,0.92161,0.83333,0.76168,0.80789,0.49118,1.4431,0.65935,1.08506,0.000231212,0.000231212,0.000231212
256,5610.15,1.09324,0.54004,0.91982,0.84024,0.76729,0.80908,0.49438,1.44424,0.65586,1.08753,0.000226497,0.000226497,0.000226497
257,5631.97,1.09918,0.54502,0.92672,0.85807,0.75306,0.80843,0.49531,1.44748,0.66041,1.08828,0.000221781,0.000221781,0.000221781
258,5654.05,1.09476,0.54245,0.91767,0.86471,0.74497,0.81126,0.49418,1.45105,0.66559,1.08981,0.000217065,0.000217065,0.000217065
259,5676.21,1.10624,0.54644,0.92423,0.83115,0.76102,0.81051,0.48791,1.45738,0.67181,1.09302,0.000212349,0.000212349,0.000212349
260,5698.01,1.09562,0.55081,0.92077,0.86712,0.74058,0.81352,0.49133,1.45376,0.66969,1.09343,0.000207634,0.000207634,0.000207634
261,5720.04,1.09132,0.54677,0.91771,0.88002,0.72994,0.81404,0.49287,1.45147,0.66353,1.09185,0.000202918,0.000202918,0.000202918
262,5742.3,1.09608,0.54154,0.92155,0.86364,0.72912,0.81622,0.49563,1.44757,0.66091,1.0908,0.000198202,0.000198202,0.000198202
263,5764.27,1.09956,0.54565,0.92055,0.88848,0.72111,0.81588,0.49564,1.45009,0.66384,1.09103,0.000193487,0.000193487,0.000193487
264,5786.22,1.07576,0.53576,0.91483,0.8774,0.72763,0.81911,0.50454,1.44609,0.66523,1.08956,0.000188771,0.000188771,0.000188771
265,5808.23,1.07193,0.54014,0.91185,0.88137,0.72833,0.81742,0.50048,1.44754,0.66747,1.08973,0.000184055,0.000184055,0.000184055
266,5829.83,1.09936,0.54553,0.91907,0.88841,0.72292,0.81845,0.50129,1.44619,0.66378,1.08965,0.00017934,0.00017934,0.00017934
267,5851.64,1.08066,0.53917,0.92127,0.88573,0.72398,0.81521,0.49994,1.4444,0.66043,1.08849,0.000174624,0.000174624,0.000174624
268,5873.68,1.07997,0.53357,0.9126,0.90942,0.73658,0.81591,0.50037,1.44244,0.65759,1.08823,0.000169908,0.000169908,0.000169908
269,5895.45,1.0785,0.53967,0.91557,0.91208,0.71709,0.81055,0.49258,1.44642,0.65703,1.08981,0.000165192,0.000165192,0.000165192
270,5917.44,1.07964,0.53352,0.91769,0.9029,0.72494,0.80905,0.49429,1.44706,0.65673,1.0888,0.000160477,0.000160477,0.000160477
271,5939.45,1.09165,0.54086,0.91821,0.91048,0.72556,0.81086,0.49422,1.45286,0.66155,1.09166,0.000155761,0.000155761,0.000155761
272,5961.2,1.07816,0.53502,0.91751,0.89887,0.72493,0.81396,0.49533,1.45643,0.6634,1.09441,0.000151045,0.000151045,0.000151045
273,5983.15,1.06487,0.53324,0.91077,0.89724,0.72578,0.81745,0.49873,1.45293,0.6621,1.09233,0.00014633,0.00014633,0.00014633
274,6005.26,1.08233,0.5315,0.91348,0.90264,0.72612,0.81948,0.49232,1.45341,0.66532,1.09286,0.000141614,0.000141614,0.000141614
275,6027.12,1.07221,0.53022,0.91311,0.90347,0.7248,0.82277,0.49725,1.4554,0.66732,1.09353,0.000136898,0.000136898,0.000136898
276,6049.11,1.0899,0.54312,0.92015,0.87824,0.75514,0.82535,0.49873,1.45086,0.66259,1.09238,0.000132183,0.000132183,0.000132183
277,6071.09,1.09539,0.54341,0.92165,0.90875,0.74812,0.8253,0.50118,1.44917,0.66112,1.09084,0.000127467,0.000127467,0.000127467
278,6092.7,1.07328,0.53388,0.91218,0.90463,0.73073,0.82066,0.50057,1.44999,0.66314,1.09066,0.000122751,0.000122751,0.000122751
279,6114.74,1.0849,0.53295,0.91653,0.91704,0.7194,0.82043,0.49673,1.45175,0.66265,1.09214,0.000118035,0.000118035,0.000118035
280,6136.8,1.09448,0.54311,0.91875,0.88506,0.73074,0.82119,0.50162,1.4527,0.66617,1.09283,0.00011332,0.00011332,0.00011332
281,6158.4,1.07333,0.53764,0.91493,0.86893,0.75846,0.82033,0.49984,1.45337,0.66593,1.09323,0.000108604,0.000108604,0.000108604
282,6180.26,1.08093,0.53592,0.91896,0.87062,0.75605,0.81976,0.50037,1.45413,0.66577,1.09386,0.000103888,0.000103888,0.000103888
283,6202.41,1.07341,0.53544,0.91422,0.92234,0.70795,0.81774,0.50092,1.454,0.66517,1.09415,9.91726e-05,9.91726e-05,9.91726e-05
284,6224.22,1.0628,0.52634,0.91489,0.9209,0.70807,0.81243,0.49498,1.45314,0.66467,1.09364,9.44569e-05,9.44569e-05,9.44569e-05
285,6246.13,1.07414,0.52653,0.91184,0.90907,0.71792,0.81468,0.49511,1.45058,0.66374,1.09205,8.97412e-05,8.97412e-05,8.97412e-05
286,6268.34,1.05623,0.52984,0.90954,0.90786,0.72357,0.81457,0.49611,1.45204,0.66337,1.09302,8.50255e-05,8.50255e-05,8.50255e-05
287,6290.17,1.05134,0.52415,0.91041,0.91145,0.72255,0.81543,0.49507,1.45407,0.66578,1.09429,8.03098e-05,8.03098e-05,8.03098e-05
288,6312.24,1.06176,0.52509,0.91105,0.90919,0.7215,0.81613,0.49377,1.45145,0.66443,1.0934,7.55941e-05,7.55941e-05,7.55941e-05
289,6334.41,1.06789,0.5284,0.90975,0.91164,0.72197,0.81824,0.49802,1.45115,0.66195,1.09313,7.08784e-05,7.08784e-05,7.08784e-05
290,6356.14,1.05552,0.51841,0.91019,0.91142,0.73041,0.81666,0.49679,1.45143,0.66355,1.0942,6.61627e-05,6.61627e-05,6.61627e-05
291,6380.13,1.07631,0.51476,0.9243,0.9045,0.73322,0.81714,0.49988,1.4537,0.65866,1.09704,6.1447e-05,6.1447e-05,6.1447e-05
292,6401.92,1.04904,0.50439,0.91922,0.83343,0.74985,0.81434,0.4974,1.45271,0.65741,1.09669,5.67313e-05,5.67313e-05,5.67313e-05
293,6423.47,1.04938,0.50096,0.91278,0.85701,0.73744,0.8144,0.49486,1.45262,0.65988,1.09565,5.20156e-05,5.20156e-05,5.20156e-05
294,6445.31,1.04321,0.49811,0.91292,0.85061,0.73961,0.8158,0.49769,1.45376,0.66044,1.09578,4.72999e-05,4.72999e-05,4.72999e-05
295,6467.31,1.04799,0.49776,0.91802,0.90458,0.71517,0.81509,0.49432,1.45344,0.66221,1.09614,4.25842e-05,4.25842e-05,4.25842e-05
296,6488.74,1.04466,0.4995,0.91412,0.89757,0.72071,0.81482,0.49398,1.45423,0.66119,1.09656,3.78685e-05,3.78685e-05,3.78685e-05
297,6510.64,1.04554,0.5005,0.91485,0.89807,0.71948,0.81804,0.49611,1.45486,0.66114,1.0971,3.31528e-05,3.31528e-05,3.31528e-05
298,6532.6,1.03381,0.496,0.91169,0.89774,0.72023,0.81947,0.49576,1.45586,0.66079,1.0973,2.84371e-05,2.84371e-05,2.84371e-05
299,6554.16,1.033,0.49386,0.91134,0.89769,0.71847,0.81965,0.49453,1.4571,0.66041,1.09794,2.37214e-05,2.37214e-05,2.37214e-05
300,6575.88,1.0267,0.49344,0.90967,0.89772,0.71914,0.81837,0.49374,1.45814,0.66099,1.09835,1.90057e-05,1.90057e-05,1.90057e-05
